981.101	1002.657	0.1	-0.046
981.111	1002.652	0.107	-0.05
981.122	1002.647	0.104	-0.048
981.133	1002.643	0.094	-0.044
981.142	1002.638	0.084	-0.039
981.15	1002.635	0.075	-0.035
981.158	1002.631	0.071	-0.033
981.165	1002.628	0.075	-0.035
981.173	1002.625	0.081	-0.038
981.181	1002.621	0.074	-0.034
981.188	1002.618	0.057	-0.027
981.194	1002.615	0.032	-0.015
981.197	1002.614	0.006	-0.003
981.198	1002.614	-0.015	0.007
981.197	1002.614	-0.035	0.016
981.193	1002.616	-0.046	0.021
981.188	1002.618	-0.051	0.024
981.183	1002.62	-0.044	0.021
981.179	1002.622	-0.029	0.014
981.176	1002.624	-0.019	0.009
981.174	1002.624	-0.018	0.008
981.172	1002.625	-0.017	0.008
981.17	1002.626	-0.017	0.008
981.169	1002.627	-0.016	0.007
981.167	1002.627	-0.016	0.007
981.165	1002.628	-0.016	0.008
981.164	1002.629	-0.018	0.009
981.162	1002.63	-0.022	0.01
981.16	1002.631	-0.028	0.013
981.157	1002.632	-0.032	0.015
981.154	1002.633	-0.03	0.014
981.151	1002.635	-0.026	0.012
981.148	1002.636	-0.018	0.008
981.146	1002.637	-0.006	0.003
981.146	1002.637	0.002	-0.001
981.146	1002.637	0.012	-0.005
981.147	1002.636	0.027	-0.013
981.15	1002.635	0.041	-0.019
981.154	1002.633	0.049	-0.023
981.159	1002.631	0.047	-0.022
981.163	1002.629	0.037	-0.017
981.167	1002.627	0.028	-0.013
981.17	1002.626	0.013	-0.006
981.171	1002.625	-0.006	0.003
981.171	1002.626	-0.02	0.009
981.169	1002.627	-0.03	0.014
981.166	1002.628	-0.035	0.016
981.162	1002.63	-0.04	0.018
981.158	1002.631	-0.041	0.019
981.154	1002.633	-0.037	0.017
981.15	1002.635	-0.025	0.012
981.148	1002.636	-0.011	0.005
981.147	1002.636	0.003	-0.002
981.147	1002.636	0.012	-0.005
981.148	1002.636	0.014	-0.007
981.15	1002.635	0.013	-0.006
981.151	1002.634	0.021	-0.01
981.153	1002.633	0.023	-0.011
981.155	1002.632	0.02	-0.009
981.157	1002.631	0.015	-0.007
981.159	1002.631	0.003	-0.001
981.159	1002.631	-0.002	0.001
981.159	1002.631	-0.001	0
981.159	1002.631	0.005	-0.002
981.159	1002.631	0.011	-0.005
981.16	1002.63	0.017	-0.008
981.162	1002.629	0.022	-0.01
981.164	1002.629	0.03	-0.014
981.167	1002.627	0.032	-0.015
981.171	1002.626	0.019	-0.009
981.172	1002.625	-0.012	0.005
981.171	1002.625	-0.04	0.018
981.167	1002.627	-0.055	0.025
981.162	1002.63	-0.052	0.024
981.157	1002.632	-0.045	0.021
981.152	1002.634	-0.023	0.01
981.15	1002.635	0.006	-0.003
981.15	1002.635	0.029	-0.014
981.153	1002.633	0.041	-0.019
981.157	1002.631	0.042	-0.02
981.161	1002.629	0.034	-0.016
981.165	1002.628	0.029	-0.013
981.168	1002.627	0.029	-0.014
981.171	1002.626	0.033	-0.015
981.174	1002.624	0.036	-0.016
981.178	1002.623	0.042	-0.019
981.182	1002.621	0.053	-0.025
981.187	1002.618	0.051	-0.024
981.193	1002.616	0.042	-0.02
981.197	1002.614	0.024	-0.011
981.199	1002.613	0	0
981.199	1002.613	-0.027	0.012
981.197	1002.615	-0.046	0.021
981.192	1002.617	-0.053	0.025
981.187	1002.62	-0.051	0.024
981.182	1002.622	-0.033	0.015
981.179	1002.623	-0.011	0.005
981.177	1002.623	0.003	-0.001
981.178	1002.623	0.017	-0.008
981.179	1002.622	0.025	-0.011
981.182	1002.621	0.029	-0.013
981.184	1002.62	0.027	-0.012
981.187	1002.618	0.021	-0.01
981.189	1002.617	0.009	-0.004
981.19	1002.617	-0.009	0.004
981.189	1002.618	-0.026	0.012
981.187	1002.619	-0.044	0.02
981.183	1002.621	-0.051	0.024
981.177	1002.624	-0.054	0.025
981.172	1002.626	-0.055	0.025
981.167	1002.629	-0.044	0.02
981.162	1002.631	-0.024	0.011
981.16	1002.631	-0.002	0.001
981.159	1002.631	0.02	-0.009
981.161	1002.63	0.038	-0.018
981.165	1002.628	0.056	-0.026
981.17	1002.625	0.062	-0.029
981.177	1002.622	0.056	-0.026
981.182	1002.62	0.042	-0.02
981.187	1002.618	0.018	-0.008
981.188	1002.617	-0.011	0.005
981.188	1002.618	-0.033	0.015
981.184	1002.62	-0.049	0.022
981.18	1002.623	-0.058	0.027
981.174	1002.625	-0.061	0.028
981.168	1002.628	-0.054	0.025
981.162	1002.631	-0.03	0.014
981.159	1002.632	0.003	-0.001
981.159	1002.631	0.033	-0.015
981.162	1002.629	0.056	-0.026
981.168	1002.627	0.071	-0.033
981.175	1002.623	0.084	-0.039
981.183	1002.619	0.088	-0.041
981.192	1002.615	0.069	-0.032
981.199	1002.612	0.023	-0.011
981.202	1002.611	-0.029	0.013
981.199	1002.613	-0.088	0.041
981.19	1002.618	-0.156	0.072
981.175	1002.625	-0.227	0.105
981.152	1002.636	-0.303	0.14
981.122	1002.65	-0.372	0.172
981.085	1002.667	-0.422	0.194
981.043	1002.687	-0.429	0.197
981	1002.707	-0.38	0.175
980.961	1002.723	-0.283	0.131
980.932	1002.734	-0.152	0.07
980.916	1002.74	-0.01	0.005
980.915	1002.739	0.11	-0.051
980.925	1002.734	0.189	-0.089
980.944	1002.725	0.23	-0.108
980.968	1002.715	0.257	-0.121
980.994	1002.703	0.272	-0.127
981.021	1002.692	0.279	-0.131
981.05	1002.68	0.267	-0.125
981.077	1002.668	0.229	-0.107
981.101	1002.659	0.178	-0.083
981.119	1002.651	0.125	-0.058
981.132	1002.646	0.077	-0.036
981.14	1002.643	0.041	-0.019
981.144	1002.641	0.026	-0.012
981.147	1002.64	0.02	-0.009
981.149	1002.64	0.016	-0.007
981.151	1002.639	0.003	-0.001
981.151	1002.639	-0.001	0
981.151	1002.639	0.005	-0.002
981.152	1002.639	0.02	-0.009
981.154	1002.638	0.033	-0.015
981.157	1002.636	0.038	-0.018
981.161	1002.635	0.042	-0.019
981.165	1002.633	0.042	-0.019
981.169	1002.631	0.046	-0.021
981.174	1002.629	0.052	-0.024
981.179	1002.627	0.052	-0.024
981.185	1002.625	0.044	-0.02
981.189	1002.623	0.034	-0.016
981.193	1002.622	0.017	-0.008
981.194	1002.621	-0.004	0.002
981.194	1002.621	-0.019	0.009
981.192	1002.622	-0.026	0.012
981.19	1002.624	-0.025	0.012
981.187	1002.625	-0.026	0.012
981.184	1002.626	-0.03	0.014
981.181	1002.627	-0.038	0.018
981.177	1002.629	-0.036	0.017
981.174	1002.63	-0.028	0.013
981.171	1002.631	-0.022	0.01
981.169	1002.632	-0.023	0.011
981.166	1002.633	-0.022	0.01
981.164	1002.634	-0.016	0.007
981.162	1002.635	-0.005	0.002
981.162	1002.635	0.009	-0.004
981.163	1002.634	0.02	-0.009
981.165	1002.633	0.023	-0.011
981.167	1002.632	0.014	-0.006
981.168	1002.632	0.001	0
981.169	1002.632	-0.009	0.004
981.168	1002.632	-0.014	0.007
981.166	1002.633	-0.01	0.005
981.165	1002.633	-0.006	0.003
981.165	1002.633	-0.014	0.006
981.163	1002.634	-0.024	0.011
981.161	1002.635	-0.031	0.014
981.158	1002.636	-0.032	0.015
981.154	1002.638	-0.022	0.01
981.152	1002.639	-0.007	0.003
981.151	1002.639	0.016	-0.007
981.153	1002.638	0.047	-0.022
981.158	1002.636	0.076	-0.035
981.165	1002.633	0.098	-0.045
981.175	1002.628	0.102	-0.047
981.185	1002.624	0.087	-0.04
981.194	1002.62	0.054	-0.025
981.2	1002.618	0.013	-0.006
981.201	1002.618	-0.017	0.008
981.2	1002.619	-0.036	0.017
981.196	1002.621	-0.046	0.021
981.192	1002.623	-0.049	0.023
981.187	1002.625	-0.046	0.021
981.182	1002.627	-0.033	0.015
981.179	1002.629	-0.006	0.003
981.178	1002.629	0.023	-0.011
981.18	1002.627	0.043	-0.02
981.184	1002.625	0.053	-0.024
981.19	1002.623	0.055	-0.025
981.195	1002.62	0.044	-0.02
981.2	1002.618	0.024	-0.011
981.202	1002.618	-0.004	0.002
981.202	1002.618	-0.035	0.016
981.199	1002.62	-0.057	0.026
981.193	1002.623	-0.069	0.032
981.186	1002.625	-0.079	0.036
981.178	1002.629	-0.084	0.038
981.169	1002.632	-0.079	0.036
981.161	1002.636	-0.06	0.027
981.155	1002.638	-0.019	0.009
981.153	1002.639	0.051	-0.023
981.158	1002.637	0.141	-0.065
981.173	1002.63	0.24	-0.111
981.197	1002.619	0.348	-0.16
981.232	1002.604	0.474	-0.218
981.28	1002.584	0.612	-0.281
981.342	1002.558	0.763	-0.349
981.42	1002.526	0.926	-0.422
981.514	1002.488	1.101	-0.499
981.626	1002.443	1.288	-0.58
981.758	1002.392	1.479	-0.659
981.91	1002.335	1.66	-0.729
982.081	1002.275	1.831	-0.788
982.271	1002.213	1.987	-0.834
982.477	1002.149	2.127	-0.866
982.7	1002.085	2.263	-0.89
982.936	1002.019	2.397	-0.908
983.183	1001.949	2.529	-0.925
983.443	1001.875	2.66	-0.94
983.716	1001.802	2.768	-0.941
984	1001.729	2.848	-0.93
984.29	1001.656	2.916	-0.914
984.588	1001.584	2.972	-0.892
984.889	1001.513	3.031	-0.871
985.197	1001.444	3.109	-0.852
985.513	1001.377	3.194	-0.832
985.837	1001.312	3.292	-0.811
986.17	1001.25	3.402	-0.79
986.515	1001.19	3.526	-0.768
986.872	1001.136	3.687	-0.744
987.244	1001.085	3.888	-0.721
987.636	1001.038	4.133	-0.694
988.053	1000.994	4.416	-0.661
988.498	1000.953	4.714	-0.615
988.973	1000.919	5.009	-0.55
989.477	1000.892	5.257	-0.464
990.006	1000.879	5.445	-0.353
990.552	1000.882	5.583	-0.223
991.112	1000.901	5.654	-0.08
991.678	1000.935	5.683	0.068
992.245	1000.984	5.699	0.219
992.813	1001.046	5.706	0.371
993.379	1001.124	5.695	0.523
993.943	1001.217	5.687	0.678
994.505	1001.325	5.677	0.836
995.065	1001.45	5.673	0.998
995.622	1001.592	5.67	1.163
996.179	1001.75	5.669	1.333
996.733	1001.926	5.664	1.506
997.287	1002.118	5.637	1.676
997.837	1002.327	5.596	1.844
998.38	1002.553	5.558	2.017
998.918	1002.796	5.527	2.194
999.452	1003.057	5.503	2.376
999.983	1003.335	5.472	2.558
1000.508	1003.631	5.466	2.757
1001.034	1003.946	5.469	2.963
1001.559	1004.28	5.485	3.183
1002.085	1004.636	5.519	3.42
1002.615	1005.012	5.549	3.66
1003.147	1005.412	5.573	3.903
1003.682	1005.835	5.57	4.128
1004.215	1006.281	5.553	4.345
1004.748	1006.75	5.524	4.549
1005.279	1007.241	5.499	4.754
1005.809	1007.754	5.487	4.969
1006.337	1008.291	5.487	5.2
1006.864	1008.844	5.486	5.424
1007.391	1009.416	5.442	5.595
1007.914	1010.005	5.357	5.714
1008.436	1010.602	5.237	5.77
1008.95	1011.2	5.07	5.751
1009.449	1011.79	4.843	5.64
1009.928	1012.365	4.58	5.472
1010.381	1012.92	4.275	5.232
