16.669	381.411
16.624	382.134
16.581	382.867
16.537	383.616
16.487	384.371
16.438	385.145
16.418	385.966
16.436	386.872
16.481	387.857
16.533	388.871
16.579	389.881
16.624	390.883
16.67	391.881
16.716	392.871
16.762	393.857
16.808	394.873
16.853	395.969
16.898	397.172
16.943	398.457
16.988	399.772
17.031	401.083
17.076	402.385
17.121	403.683
17.166	404.978
17.225	406.272
17.24	407.583
17.185	408.932
17.079	410.332
16.902	411.771
16.682	413.226
16.475	414.681
16.269	416.15
16.064	417.581
15.857	418.928
15.647	420.23
15.596	421.544
15.624	422.938
15.748	424.411
15.945	425.942
16.095	427.548
16.151	429.192
16.225	430.82
16.3	432.475
16.375	434.208
16.42	435.971
16.461	437.713
16.503	439.397
16.545	441.075
16.586	442.798
16.627	444.53
16.669	446.26
16.711	447.988
16.753	449.716
16.794	451.443
16.836	453.165
16.88	454.886
16.922	456.621
16.949	458.392
16.959	460.211
16.955	462.068
16.948	463.938
16.944	465.807
16.94	467.671
16.936	469.535
16.931	471.397
16.927	473.254
16.921	475.105
16.916	476.973
16.93	478.901
16.963	480.916
17.013	483.002
17.065	485.115
17.113	487.223
17.162	489.322
17.211	491.425
17.26	493.544
17.323	495.651
17.361	497.68
17.335	499.629
17.274	501.581
17.227	503.712
17.203	505.967
17.207	508.375
17.207	510.884
17.207	513.406
17.206	515.908
17.206	518.409
17.205	520.925
17.204	523.43
17.205	525.883
17.204	528.265
17.203	530.596
17.203	532.908
17.202	535.209
17.206	537.52
17.211	539.886
17.217	542.339
17.223	544.863
17.258	547.387
17.2	549.839
17.089	552.203
16.91	554.536
16.883	556.902
16.932	559.307
17.112	561.699
17.223	564.049
17.3	566.385
17.28	568.72
17.286	571.021
17.291	573.242
17.297	575.356
17.301	577.387
17.305	579.379
17.31	581.364
17.315	583.361
17.32	585.365
17.324	587.368
17.328	589.371
17.358	591.373
17.29	593.373
17.189	595.373
16.995	597.369
16.894	599.366
16.846	601.365
16.901	603.366
17.011	605.369
17.212	607.372
17.322	609.373
17.398	611.371
17.376	613.37
17.38	615.375
17.383	617.384
17.376	619.392
17.392	621.387
17.442	623.361
17.472	625.315
17.444	627.259
17.365	629.203
17.252	631.151
17.153	633.102
17.054	635.052
16.956	637.002
16.857	638.949
16.75	640.894
16.651	642.849
16.603	644.831
16.604	646.849
16.656	648.894
16.716	650.949
16.767	653.002
16.819	655.053
16.871	657.104
16.922	659.153
16.981	661.197
17.033	663.235
17.053	665.268
17.025	667.298
16.962	669.323
16.892	671.343
16.83	673.363
16.767	675.385
16.704	677.407
16.641	679.429
16.579	681.45
16.516	683.472
16.454	685.494
16.391	687.515
16.328	689.537
16.265	691.559
16.203	693.581
16.14	695.602
16.078	697.626
16.019	699.649
15.952	701.666
15.87	703.673
15.782	705.676
15.7	707.683
15.634	709.699
15.575	711.722
15.511	713.746
15.449	715.766
15.386	717.789
15.324	719.824
15.258	721.863
15.195	723.863
15.147	725.764
15.122	727.539
15.111	729.207
15.104	730.822
15.092	732.433
15.089	734.062
15.086	735.701
15.082	737.329
15.076	738.975
15.082	740.751
15.101	742.678
15.124	744.751
15.159	746.976
15.208	749.33
15.253	751.705
15.297	754.062
15.343	756.409
15.388	758.749
15.436	761.084
15.481	763.45
15.511	765.897
15.521	768.45
15.516	771.084
15.507	773.749
15.502	776.41
15.496	779.064
15.49	781.707
15.486	784.328
15.48	786.965
15.488	789.722
15.49	792.616
15.484	795.658
15.487	798.799
15.491	801.916
15.494	804.978
15.498	808.014
15.501	811.058
15.505	814.101
15.504	817.139
15.508	820.203
15.526	823.334
15.565	826.553
15.619	829.839
15.675	833.157
15.729	836.46
15.782	839.734
15.847	842.995
15.92	846.248
16.004	849.524
16.059	852.862
16.083	856.336
16.076	859.927
16.048	863.664
16.049	867.48
16.066	871.313
16.078	875.132
16.088	878.953
16.1	882.768
16.088	886.55
16.2	890.287
16.337	893.957
16.548	897.553
16.654	901.08
16.722	904.564
16.696	908.051
16.695	911.549
16.696	915.05
16.695	918.552
16.695	922.055
16.695	925.552
16.695	929.036
16.695	932.502
16.695	935.954
16.694	939.402
16.694	942.851
16.693	946.3
16.693	949.75
16.693	953.209
16.699	956.671
16.699	960.108
16.669	963.477
16.599	966.758
16.499	969.971
16.393	973.16
16.293	976.351
16.193	979.549
16.092	982.751
15.992	985.953
15.898	989.143
15.786	992.321
15.651	995.516
15.537	998.788
15.493	1002.174
15.464	1005.64
15.333	1009.12
15.14	1012.593
14.916	1016.07
14.789	1019.54
14.738	1022.969
14.772	1026.336
14.792	1029.66
14.813	1032.98
14.833	1036.313
14.853	1039.665
14.874	1043.019
14.892	1046.302
14.91	1049.446
14.919	1052.482
14.947	1055.523
15.032	1058.732
15.155	1062.063
15.306	1065.546
15.446	1069.109
15.57	1072.681
15.699	1076.236
15.828	1079.784
15.957	1083.34
16.086	1086.913
16.223	1090.475
16.348	1093.96
16.426	1097.295
16.463	1100.512
16.452	1103.578
16.428	1106.567
16.414	1109.547
16.399	1112.543
16.384	1115.549
16.37	1118.545
16.354	1121.524
16.342	1124.495
16.341	1127.473
16.339	1130.47
16.337	1133.478
16.332	1136.484
16.33	1139.478
16.345	1142.442
16.382	1145.367
16.436	1148.262
16.493	1151.145
16.546	1154.031
16.6	1156.918
16.653	1159.806
16.711	1162.704
16.765	1165.607
16.802	1168.499
16.817	1171.353
16.815	1174.143
16.81	1176.86
16.808	1179.467
16.806	1181.963
16.821	1184.405
16.838	1186.856
16.854	1189.366
16.871	1191.89
16.885	1194.347
16.895	1196.652
16.916	1198.847
16.931	1200.89
16.944	1202.875
16.957	1204.855
16.97	1206.852
16.984	1208.854
16.998	1210.855
17.011	1212.855
17.024	1214.854
17.037	1216.854
17.051	1218.854
17.064	1220.855
17.104	1222.857
17.046	1224.858
16.953	1226.858
16.768	1228.855
16.675	1230.854
16.617	1232.855
16.657	1234.857
16.67	1236.858
16.684	1238.858
16.697	1240.858
16.71	1242.859
16.723	1244.858
16.736	1246.847
16.752	1248.832
16.768	1250.849
16.772	1252.948
16.753	1255.157
16.71	1257.448
16.654	1259.772
16.597	1262.092
16.543	1264.399
16.489	1266.709
16.435	1269.031
16.379	1271.357
16.318	1273.679
16.258	1275.991
16.198	1278.297
16.138	1280.606
16.077	1282.913
16.017	1285.223
15.957	1287.543
15.893	1289.867
15.833	1292.161
15.789	1294.367
15.767	1296.447
15.763	1298.448
15.763	1300.476
15.766	1302.663
15.752	1304.966
15.745	1307.424
15.739	1309.953
15.733	1312.482
15.726	1314.95
15.721	1317.32
15.715	1319.592
15.71	1321.823
15.704	1324.095
15.699	1326.465
15.693	1328.933
15.686	1331.462
15.68	1333.993
15.673	1336.447
15.66	1338.757
15.664	1340.931
15.659	1343.005
15.654	1345.098
15.648	1347.301
15.643	1349.616
15.637	1351.966
15.631	1354.263
15.627	1356.464
15.622	1358.635
15.616	1360.851
15.61	1363.112
15.601	1365.344
15.592	1367.456
15.584	1369.474
15.579	1371.508
15.577	1373.69
15.56	1375.991
15.549	1378.446
15.539	1380.964
15.529	1383.5
15.519	1386.009
15.508	1388.457
15.498	1390.821
15.49	1393.131
15.482	1395.495
15.472	1397.995
15.459	1400.631
15.448	1403.323
15.438	1405.956
15.427	1408.49
15.417	1410.978
15.407	1413.512
15.396	1416.143
15.386	1418.825
15.376	1421.456
15.365	1423.987
15.355	1426.463
15.347	1429
15.344	1431.691
15.323	1434.531
15.302	1437.378
15.292	1440.087
15.29	1442.637
15.285	1445.16
15.279	1447.808
15.27	1450.611
15.261	1453.479
15.253	1456.273
15.248	1458.934
15.241	1461.509
15.233	1464.101
15.227	1466.803
15.219	1469.621
15.212	1472.482
15.204	1475.287
15.196	1477.952
15.191	1480.48
15.185	1482.959
15.178	1485.488
15.171	1488.104
15.164	1490.777
15.157	1493.462
15.15	1496.147
15.144	1498.819
15.137	1501.437
15.129	1503.985
15.123	1506.48
15.117	1508.964
15.11	1511.461
15.103	1513.962
15.097	1516.462
15.091	1518.964
15.084	1521.462
15.077	1523.942
15.071	1526.427
15.071	1528.969
15.064	1531.665
15.027	1534.474
14.996	1537.436
14.982	1540.464
14.988	1543.491
15.005	1546.491
15.015	1549.482
15.026	1552.477
15.036	1555.468
15.047	1558.482
15.057	1561.508
15.063	1564.444
15.145	1567.211
15.258	1569.843
15.444	1572.296
15.551	1574.681
15.65	1577.099
15.642	1579.539
15.658	1581.971
15.675	1584.414
15.692	1586.936
15.71	1589.574
15.728	1592.293
15.747	1595.052
15.766	1597.813
15.785	1600.552
15.804	1603.289
15.823	1606.078
15.843	1608.971
15.863	1611.953
15.882	1614.914
15.902	1617.745
15.921	1620.441
15.941	1623.137
15.961	1625.962
15.98	1628.95
15.998	1631.965
16.021	1634.941
16.037	1637.441
16.055	1639.941
51.164	112.878
51.153	114.878
51.143	116.878
51.244	118.815
51.234	120.814
51.23	122.81
51.213	124.815
51.203	126.832
51.192	128.853
51.182	130.724
51.169	132.44
51.193	134.114
51.217	135.925
51.242	137.894
51.266	139.929
51.29	141.929
51.315	143.929
51.339	145.929
51.363	147.929
51.388	149.929
51.412	151.928
51.436	153.928
51.46	155.928
51.485	157.928
51.51	159.928
51.534	161.928
51.558	163.927
51.582	165.927
51.607	167.928
51.631	169.927
51.655	171.918
51.681	173.909
51.701	175.926
51.704	178.003
51.719	180.16
51.718	182.376
51.71	184.618
51.704	186.86
51.697	189.095
51.691	191.328
51.685	193.562
51.679	195.795
51.673	198.028
51.666	200.262
51.66	202.539
51.654	204.723
51.649	206.743
51.658	208.686
51.683	210.706
51.708	212.89
51.734	215.167
51.76	217.4
51.785	219.633
51.81	221.866
51.835	224.1
51.861	226.334
51.886	228.567
51.912	230.8
51.937	233.035
51.963	235.266
51.988	237.488
52.017	239.714
52.02	241.978
52.015	244.325
52.027	246.778
52.029	249.313
52.006	251.888
51.987	254.467
51.968	257.035
51.947	259.601
51.928	262.167
51.909	264.734
51.89	267.361
51.87	269.764
51.85	271.975
51.832	273.982
51.913	275.995
51.994	278.207
52.074	280.615
52.154	283.239
52.235	285.805
52.316	288.367
52.397	290.939
52.477	293.528
52.571	296.097
52.657	298.576
52.652	300.934
52.64	303.236
52.624	305.605
52.705	308.103
52.79	310.689
52.862	313.296
52.934	315.888
53.005	318.47
53.078	321.054
53.15	323.639
53.222	326.223
53.294	328.807
53.367	331.392
53.439	333.976
53.511	336.56
53.583	339.144
53.655	341.728
53.728	344.313
53.8	346.897
53.872	349.479
53.945	352.07
54.017	354.667
54.149	357.253
53.993	359.786
53.742	362.247
53.223	364.676
52.971	367.138
52.816	369.671
52.949	372.257
53.021	374.855
53.093	377.445
53.165	380.027
53.237	382.611
53.309	385.27
53.382	387.672
53.454	389.98
53.554	392.06
53.69	394.363
53.78	396.764
53.816	399.416
53.807	401.992
53.791	404.568
53.784	407.143
53.776	409.719
53.769	412.295
53.762	414.87
53.755	417.446
53.747	420.022
53.74	422.598
53.732	425.173
53.725	427.749
53.718	430.324
53.71	432.9
53.704	435.476
53.696	438.052
53.688	440.628
53.681	443.204
53.673	445.779
53.666	448.355
53.658	450.931
53.652	453.507
53.644	456.083
53.637	458.658
53.629	461.234
53.622	463.809
53.615	466.385
53.607	468.961
53.6	471.536
53.593	474.112
53.585	476.688
53.578	479.264
53.57	481.84
53.563	484.416
53.555	486.993
53.548	489.563
53.541	492.121
53.537	494.695
53.468	497.351
53.399	500.156
53.352	503.08
53.308	506.152
53.196	509.307
53.089	512.478
52.981	515.637
52.874	518.788
52.767	521.941
52.658	525.14
52.551	528.231
52.443	531.164
52.346	534.008
52.285	536.942
52.225	540.034
52.165	543.234
52.104	546.388
52.044	549.542
51.984	552.701
51.921	555.861
51.853	559.005
51.827	562.12
51.839	565.192
51.892	568.226
52.003	571.227
52.119	574.206
52.227	577.197
52.322	580.234
52.437	583.346
52.571	586.546
52.717	589.821
52.836	593.161
52.935	596.547
52.973	599.956
52.981	603.374
53.003	606.789
53.024	610.2
53.046	613.612
53.066	617.025
53.088	620.437
53.11	623.847
53.131	627.265
53.152	630.688
53.245	634.098
53.095	637.459
52.849	640.755
52.387	644.023
52.14	647.32
51.991	650.681
52.084	654.09
52.105	657.513
52.126	660.93
52.147	664.369
52.169	667.754
52.19	671.021
52.221	674.243
52.274	677.51
52.327	680.894
52.38	684.334
52.432	687.746
52.485	691.158
52.537	694.57
52.59	697.982
52.643	701.394
52.695	704.806
52.748	708.218
52.801	711.63
52.853	715.042
52.906	718.454
52.959	721.863
53.012	725.281
53.063	728.715
53.12	732.132
53.224	735.438
53.256	738.594
53.275	741.616
53.224	744.489
53.219	747.251
53.219	749.995
53.218	752.756
53.218	755.525
53.216	758.292
53.216	761.058
53.215	763.825
53.214	766.592
53.214	769.359
53.212	772.125
53.212	774.892
53.211	777.659
53.211	780.426
53.209	783.192
53.209	785.959
53.208	788.726
53.207	791.493
53.207	794.259
53.205	797.026
53.205	799.792
53.204	802.559
53.204	805.326
53.203	808.091
53.202	810.859
53.201	813.634
53.233	816.419
53.196	819.181
53.039	821.855
52.835	824.416
52.634	826.889
52.534	829.334
52.518	831.785
52.473	834.239
52.428	836.691
52.383	839.144
52.338	841.596
52.293	844.048
52.248	846.501
52.203	848.954
52.158	851.406
52.114	853.859
52.068	856.312
52.023	858.765
51.978	861.217
51.933	863.669
51.888	866.122
51.843	868.58
51.817	871.035
51.754	873.473
51.61	875.888
51.437	878.291
51.294	880.706
51.23	883.144
51.204	885.599
51.159	888.056
51.114	890.51
51.07	892.962
51.024	895.415
50.979	897.867
50.934	900.319
50.889	902.772
50.844	905.225
50.799	907.678
50.755	910.131
50.71	912.583
50.664	915.029
50.626	917.469
50.558	919.93
50.435	922.477
50.334	925.155
50.261	927.962
50.368	930.86
50.629	933.792
50.966	936.716
51.176	939.624
51.225	942.562
51.152	945.506
51.182	948.41
51.206	951.299
51.231	954.208
51.255	957.19
51.28	960.208
51.305	963.208
51.33	966.21
51.355	969.205
51.38	972.188
51.405	975.181
51.389	978.236
51.393	981.428
51.443	984.736
51.513	988.181
51.542	991.69
51.571	995.202
51.601	998.692
51.628	1002.188
51.642	1005.74
51.689	1009.372
51.717	1013.047
51.749	1016.694
51.763	1020.264
51.818	1023.773
51.891	1027.278
51.9	1030.855
51.907	1034.576
51.938	1038.414
51.984	1042.376
51.989	1046.386
51.995	1050.4
52.001	1054.404
52.007	1058.402
52.013	1062.401
52.02	1066.401
52.026	1070.401
52.032	1074.401
52.038	1078.401
52.045	1082.402
52.051	1086.402
52.057	1090.402
52.063	1094.404
52.069	1098.399
52.076	1102.385
52.081	1106.385
52.071	1110.436
52.094	1114.548
52.1	1118.702
52.107	1122.88
52.099	1127.104
52.12	1131.4
52.126	1135.736
52.152	1140.042
52.156	1144.262
52.162	1148.38
52.152	1152.42
52.158	1156.417
52.164	1160.404
52.17	1164.399
52.176	1168.401
52.182	1172.401
52.189	1176.401
52.195	1180.401
52.201	1184.401
52.207	1188.401
52.213	1192.392
52.219	1196.401
52.225	1200.448
52.226	1204.508
52.221	1208.553
52.216	1212.562
52.21	1216.553
52.205	1220.553
52.2	1224.553
52.194	1228.553
52.189	1232.553
52.183	1236.553
52.178	1240.553
52.172	1244.553
52.167	1248.553
52.162	1252.552
52.156	1256.555
52.151	1260.545
52.145	1264.517
52.123	1268.526
52.125	1272.718
52.217	1277.061
52.36	1281.578
52.595	1286.248
52.848	1291.109
53.1	1296.01
53.345	1300.854
53.496	1305.593
53.592	1310.211
53.591	1314.735
53.576	1319.22
53.575	1323.706
53.574	1328.205
53.574	1332.706
53.573	1337.217
53.573	1341.706
53.572	1346.15
53.578	1350.576
53.594	1355.021
53.609	1359.506
53.624	1364.004
53.639	1368.502
53.637	1373.042
53.652	1377.659
53.666	1382.366
53.684	1387.159
53.701	1392.043
53.734	1397.002
53.75	1402.004
53.767	1407.017
53.783	1412.021
53.8	1417.02
53.816	1422.02
53.833	1427.02
53.85	1432.02
53.866	1437.02
53.883	1442.02
53.899	1447.02
53.916	1452.003
53.933	1457.019
53.949	1462.106
53.946	1467.219
53.937	1472.306
53.927	1477.322
53.917	1482.305
53.907	1487.305
53.897	1492.305
53.888	1497.305
53.877	1502.307
53.868	1507.302
53.857	1512.286
53.848	1517.279
53.796	1522.333
53.763	1527.525
53.776	1532.833
53.806	1538.279
53.796	1543.786
53.785	1549.303
53.774	1554.807
53.763	1560.305
53.752	1565.806
53.741	1571.304
53.73	1576.819
53.725	1582.293
53.699	1587.697
53.681	1593.121
53.667	1598.658
53.637	1604.345
53.607	1610.125
53.568	1615.859
53.558	1621.508
53.499	1627.03
53.434	1632.447
53.436	1637.845
53.446	1643.286
53.45	1648.78
53.453	1654.295
53.456	1659.8
53.459	1665.298
53.463	1670.798
53.466	1676.247
53.469	1681.83
53.473	1687.56
53.461	1693.419
53.381	1699.075
53.323	1704.575
53.272	1709.873
53.218	1715.003
53.191	1719.992
53.248	1724.839
53.392	1729.639
53.518	1734.431
53.643	1739.232
53.768	1744.028
53.895	1748.807
54.012	1753.679
54.065	1758.528
54.167	1763.286
54.335	1768.319
54.581	1773.515
54.766	1778.877
54.943	1784.537
55.119	1790.144
55.296	1795.744
55.472	1801.344
55.652	1806.934
55.835	1812.519
55.985	1818.115
56.088	1823.736
56.166	1829.467
56.201	1835.319
56.224	1841.17
56.196	1846.91
56.185	1852.511
56.158	1858.1
56.145	1863.796
56.136	1869.588
56.125	1875.473
56.13	1881.43
56.118	1887.414
56.096	1893.413
56.069	1899.471
56.15	1905.652
56.341	1911.967
56.697	1918.443
57.264	1924.744
57.564	1930.875
57.847	1936.865
58.011	1942.656
58.106	1948.519
58.277	1954.384
58.398	1960.153
58.445	1965.919
58.501	1971.722
58.526	1977.601
58.475	1983.552
58.357	1989.538
58.291	1995.546
58.303	2001.622
58.259	2007.474
58.108	2013.216
57.918	2018.765
57.846	2024.505
57.775	2030.357
57.705	2036.423
57.634	2042.423
57.563	2048.422
57.492	2054.422
57.42	2060.422
57.35	2066.421
57.279	2072.419
57.207	2078.423
57.137	2084.476
57.065	2090.39
57.012	2096.18
56.95	2101.783
56.95	2107.438
56.933	2113.245
56.949	2119.228
56.949	2125.233
56.949	2131.259
56.949	2137.275
56.965	2143.216
56.946	2149.061
56.942	2154.789
56.937	2160.789
56.932	2166.789
52.66	73.916
52.648	76.416
52.635	78.915
52.622	81.416
52.609	83.916
52.596	86.415
52.583	88.915
52.57	91.415
52.557	93.915
52.544	96.415
52.532	98.915
52.518	101.415
52.506	103.915
52.493	106.415
52.48	108.915
52.467	111.415
52.455	113.917
52.442	116.413
52.429	118.898
52.416	121.448
52.391	123.949
52.39	126.305
52.406	128.617
52.451	130.974
52.469	133.475
52.499	136.025
52.53	138.509
52.56	141.005
52.59	143.507
52.621	146.006
52.651	148.506
52.682	151.006
52.712	153.506
52.743	156.006
52.774	158.506
52.804	161.006
52.834	163.506
52.865	166.005
52.895	168.505
52.925	171.005
52.956	173.507
52.979	176.006
53.017	178.499
53.08	180.982
53.154	183.467
53.218	185.967
53.254	188.484
53.279	191.011
53.31	193.539
53.34	196.109
53.371	198.578
53.402	200.885
53.448	203.11
53.514	205.417
53.58	207.886
53.647	210.455
53.713	212.979
53.78	215.503
53.846	218.027
53.913	220.553
53.978	223.055
54.045	225.558
54.05	228.243
54.092	231.093
54.101	234.092
54.184	237.332
54.121	240.55
54.029	243.59
53.866	246.495
53.759	249.297
53.651	252.098
53.543	254.93
53.436	257.772
53.333	260.591
53.279	263.239
53.194	265.549
53.109	267.655
53.162	269.434
53.329	271.478
53.5	273.656
53.662	276.203
53.828	278.703
54.001	281.147
54.142	283.523
54.294	285.853
54.446	288.182
54.593	290.493
54.756	292.761
54.918	295.013
55.026	297.312
55.13	299.724
55.226	302.25
55.27	304.837
55.313	307.445
55.356	310.046
55.399	312.637
55.443	315.234
55.487	317.841
55.56	320.44
55.575	322.996
55.465	325.488
55.308	327.946
55.198	330.438
55.212	332.993
55.286	335.593
55.329	338.2
55.372	340.797
55.418	343.391
55.462	345.984
55.491	348.573
55.499	351.154
55.493	353.73
55.484	356.304
55.478	358.878
55.473	361.453
55.466	364.028
55.46	366.603
55.454	369.178
55.448	371.753
55.442	374.328
55.436	376.903
55.43	379.552
55.424	381.948
55.418	384.252
55.425	386.312
55.482	388.588
55.536	390.977
55.598	393.586
55.604	396.22
55.599	398.955
55.599	401.82
55.588	404.792
55.521	407.821
55.46	410.863
55.401	413.895
55.34	416.921
55.28	419.948
55.22	422.975
55.159	426.002
55.1	429.029
55.039	432.056
54.979	435.083
54.918	438.11
54.858	441.136
54.798	444.161
54.738	447.197
54.678	450.244
54.634	453.261
54.615	456.175
54.52	458.955
54.462	461.668
54.46	464.441
54.542	467.34
54.624	470.334
54.687	473.355
54.752	476.362
54.816	479.359
54.88	482.359
54.945	485.358
55.009	488.357
55.073	491.354
55.137	494.359
55.202	497.374
55.262	500.364
55.351	503.296
55.435	506.183
55.444	509.089
55.44	512.1
55.451	515.233
55.4	518.457
55.344	521.729
55.288	524.863
55.229	527.834
55.221	530.749
55.214	533.778
55.205	536.967
55.198	540.233
55.19	543.461
55.183	546.688
55.175	549.915
55.167	553.143
55.16	556.369
55.151	559.597
55.144	562.83
55.136	566.064
55.128	569.284
55.121	572.466
55.113	575.599
55.104	578.694
55.094	581.775
55.086	584.857
55.078	587.943
55.069	591.033
55.06	594.131
55.073	597.222
55.044	600.277
54.921	603.277
54.763	606.249
54.641	609.249
54.611	612.303
54.624	615.394
54.616	618.492
54.606	621.582
54.597	624.668
54.593	627.755
54.584	630.843
54.556	633.934
54.502	637.03
54.429	640.128
54.353	643.228
54.28	646.328
54.207	649.427
54.134	652.526
54.061	655.626
53.987	658.741
53.915	661.837
53.842	664.84
53.769	667.764
53.725	670.694
53.68	673.712
53.636	676.815
53.592	679.928
53.546	683.028
53.502	686.124
53.454	689.218
53.41	692.324
53.381	695.461
53.369	698.638
53.373	701.846
53.379	705.066
53.383	708.284
53.387	711.499
53.39	714.713
53.393	717.928
53.397	721.142
53.401	724.356
53.404	727.57
